,Glottocode,label_,outlier_prob,cluster_prob
808,west2515,8,0.0,1.0
809,west2555,7,0.0,1.0
810,west2559,3,0.0,1.0
811,west2560,13,0.0,1.0
812,west2599,5,0.0,1.0
813,west2615,11,0.0,1.0
814,whit1269,8,0.0,1.0
815,wikm1247,4,,0.0
816,winn1245,4,,0.0
817,wipi1242,9,0.0,1.0
818,wira1262,4,0.0,1.0
819,wira1265,4,0.0,1.0
820,wiwi1237,13,0.0,1.0
821,woge1237,6,0.0,1.0
822,woiw1237,4,0.0,1.0
823,woli1241,13,0.0,1.0
824,wong1246,14,0.0,1.0
825,wood1236,14,0.0,1.0
826,wulg1239,9,0.0,1.0
827,wuvu1239,5,0.0,1.0
828,wyan1247,4,0.0,1.0
829,xibe1242,4,0.0,1.0
830,yabe1254,0,0.0,1.0
831,yadh1237,4,0.0,1.0
832,yagw1240,4,0.0,1.0
833,yaka1269,11,0.0,1.0
834,yaka1272,11,0.0,1.0
835,yaka1277,6,0.0,1.0
836,yaki1237,4,,0.0
837,yala1262,14,0.0,1.0
838,yala1262a,14,0.0,1.0
839,yama1264,4,0.0,1.0
840,yami1254,13,0.0,1.0
841,yand1253,14,0.0,1.0
842,yand1253a,14,0.0,1.0
843,yany1243,14,0.0,1.0
844,yaqu1251,-1,0.3333333333333333,0.0
845,yavi1244,11,0.0,1.0
846,yele1255,8,0.0,1.0
847,yelm1242,13,0.0,1.0
848,yidi1250,9,0.0,1.0
849,yidi1250a,9,0.0,1.0
850,yind1247,14,0.0,1.0
851,yiry1245,14,0.0,1.0
852,yomb1244,3,,0.0
853,yort1237,4,0.0,1.0
854,yuca1254,14,0.0,1.0
855,yugu1249,4,0.0,1.0
856,yuki1243,12,0.0,1.0
857,yulp1239,14,0.0,1.0
858,yura1255,-1,0.25,0.0
859,yuro1248,4,0.0,1.0
860,yuwa1244,4,0.0,1.0
861,zaba1237,13,0.0,1.0
862,zinz1238,11,0.0,1.0
863,zulu1248,4,,0.0
