,glottocode,label_,outlier_prob,cluster_prob,x,y
386,veps1250,8,0.0,1.0,1.492482885676622,0.527659983637567
387,vlax1238,2,0.0,1.0,1.4412150919421753,-0.7424245731657685
388,waga1260,8,0.0,1.0,0.042887386488263395,1.0312963921745428
389,wail1244,8,0.0,1.0,0.41248703234930756,1.2518612063829797
390,waiw1244,2,0.0,1.0,1.0722160438530162,-0.9640346578146421
391,waja1257,8,0.0,1.0,0.6108714060403576,0.2912605497282541
392,wall1255,2,0.0,1.0,2.258346641293533,-0.35475701397192794
393,wang1290,6,0.0,1.0,-0.8080995267294921,1.3570985980547385
394,wang1291,8,0.0,1.0,0.8018730579449523,1.8240724257554828
395,wanm1242,8,0.0,1.0,-0.10105800373802862,0.4542793959046287
396,wapi1253,6,0.0,1.0,-0.7817247421705142,0.6301983129525373
397,warl1254,8,0.0,1.0,0.2883722814625268,0.7577836826108
398,warl1255,8,0.0,1.0,-0.32840392097398413,0.41024696008965816
399,waru1264,6,0.0,1.0,-1.200640489968672,0.8962321086674003
400,waru1265,6,0.0,1.0,-0.6260768774643929,1.6280754689233858
401,waur1244,8,0.0,1.0,-0.9096835318607952,0.3857426933262766
402,waya1270,8,0.0,1.0,0.9268649371897073,1.2523161474139033
403,wayu1243,4,0.0,1.0,-0.2996381580125853,-0.5415201533124168
404,wels1247,2,0.0,1.0,1.7027607591504244,-0.6119219654373508
405,west1508,-1,0.0,0.0,-0.3133122066595635,-1.3705989226172826
406,west2369,8,0.0,1.0,0.6129676764764344,0.5744239004260971
407,west2386,8,0.0,1.0,0.6892945534198605,0.13303418161582037
408,west2615,2,0.0,1.0,1.7027607591504248,-0.6119219654373507
409,wira1262,8,0.0,1.0,0.9125989411451914,0.15709417515930613
410,wira1265,8,0.0,1.0,0.16445546115350942,0.3266055123048026
411,woiw1237,8,0.0,1.0,1.0549876908310556,1.3539771133632479
412,wong1246,6,0.0,1.0,-0.6996146764928194,-0.6241395283610539
413,wulg1239,3,0.0,1.0,1.7445812512405794,0.6698887128059007
414,wuvu1239,-1,0.0,0.0,-0.9684565774502663,-2.2430170048455893
415,yaka1269,2,0.0,1.0,1.333089650351722,-0.8017847715844747
416,yaka1272,2,0.0,1.0,0.24286463537251238,-1.7305369766772907
417,yala1262,6,0.0,1.0,-1.3602308954252125,1.0956322878320943
418,yama1264,8,0.0,1.0,0.5392120008391815,0.7878903516622554
419,yami1254,5,0.0,1.0,-1.5531136740616356,0.30354407559358626
420,yand1253,6,0.0,1.0,-1.1268535206633317,0.7276211928474564
421,yany1243,6,0.0,1.0,-1.1684793187300642,0.3042673450975756
422,yavi1244,2,0.0,1.0,0.7339153880122046,-1.222181429661713
423,yeru1240,8,0.0,1.0,0.07213020554083438,1.2044359927700925
424,yidi1250,3,0.0,1.0,1.2250126013231677,0.12973575428923698
425,yind1247,6,0.0,1.0,-0.9070448537419767,0.8018556213685694
426,yomb1244,-1,0.5,0.0,0.031081278706461518,-1.9167440405655163
427,yort1237,8,0.0,1.0,0.8201977252527362,0.7696951856502341
428,yuca1254,6,0.0,1.0,-0.8880389451537644,1.2450483365070562
429,yugu1249,8,0.0,1.0,0.3442453267652554,0.07261945713064817
430,yuki1243,4,0.0,1.0,-1.6034209666766257,1.3701917524718727
431,yulp1239,6,0.0,1.0,-0.960250877673588,1.1721923217492982
432,yuro1248,8,0.0,1.0,-0.7219827745533457,-0.04329239668985902
433,yuwa1244,8,0.0,1.0,-0.04559917875338765,0.6021325222476182
434,zinz1238,2,0.0,1.0,1.1924069615780295,-0.8857490684047064
435,zulu1248,3,0.0,1.0,1.6999980815678135,0.1329274809423571
