"cluster","neighbor","sil_width"
5,6,0.170370370370371
5,10,-0.52868006838413
5,10,-0.728305069709308
5,10,-0.52868006838413
5,6,0.170370370370371
5,10,-0.52868006838413
5,10,-0.52868006838413
5,10,-0.52868006838413
5,10,-0.52868006838413
5,6,0.170370370370371
5,10,-0.52868006838413
5,10,-0.52868006838413
6,12,-0.539037590138292
6,10,-0.644505235655664
6,10,-0.465536958557047
6,12,-0.539037590138292
6,13,-0.01832459921766
6,10,-0.559471459283129
6,10,-0.465536958557047
6,12,-0.444520948111768
6,10,-0.32391445756219
6,10,-0.465536958557047
6,10,-0.0437667619519484
6,12,-0.655403077903455
6,12,-0.539037590138292
6,5,0.00420060877235548
6,12,-0.539037590138292
6,12,-0.444520948111768
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,0.149295929260946
7,8,0.155451474519719
7,8,0.155451474519719
7,8,-0.233070883854892
7,8,-0.630280368173905
7,8,-0.233070883854892
7,8,0.155451474519719
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,0.155451474519719
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
7,8,-0.233070883854892
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.281784082710188
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.741682572811856
8,7,0.881563968091451
8,7,0.881563968091451
8,7,0.881563968091451
9,5,0.350849825964036
9,5,0.350849825964036
9,7,0.488297308156169
9,5,0.474101130498906
9,12,0.134068092442484
9,8,0.223080253562627
9,7,0.336437268363206
9,7,0.452749896127974
9,5,0.350849825964036
9,7,0.488297308156169
9,5,0.474101130498906
9,7,0.488297308156169
9,7,0.488297308156169
9,7,0.488297308156169
9,7,0.488297308156169
9,13,0.295301050504382
9,13,0.180665016007095
9,8,0.171814273186233
9,5,0.350849825964036
9,7,0.488297308156169
9,7,0.408001706063619
9,8,0.328651902392712
9,10,0.215029049687661
9,5,0.350849825964036
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.964635999447438
10,12,0.473684210526316
10,12,0.473684210526316
10,12,0.964635999447438
11,12,-0.335565476190478
11,12,0.126978899062424
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,0.126978899062424
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,0.126978899062424
11,12,-0.335565476190478
11,12,0.126978899062424
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
11,12,-0.335565476190478
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
12,13,1
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.0303030303030304
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
13,12,0.344621835187872
14,1,0.367740137995376
14,15,0.452119907512523
14,15,0.452119907512523
14,15,0.339307286763645
14,15,0.177432344289069
14,8,-0.057979785083817
14,8,0.0267166241963492
14,4,-0.325034141450405
14,15,0.265283269960018
14,15,0.243539352789335
14,1,0.352761726393307
14,8,0.0689116920721017
14,15,0.452119907512523
14,4,0.186762842862757
14,15,0.452119907512523
14,1,0.184689410085553
14,4,0.186762842862757
15,14,0.104501126512628
15,14,-0.100255210631016
15,14,-0.08418811858553
15,8,-0.0271875916102292
15,14,-0.0681357781771216
15,8,-0.0485802596175334
15,4,0.237149409606021
15,14,-0.106409092142548
15,8,-0.183203864770565
15,4,-0.157399033346999
15,14,-0.0548180631583977
15,14,-0.0651177578216195
15,14,-0.100255210631016
15,14,0.219054859069543
15,14,-0.129294318274668
15,4,0.237149409606021
15,4,0.237149409606021
15,14,-0.0957909916964463
15,14,-0.0855112225206675
15,4,0.237149409606021
15,14,-0.100255210631016
15,4,0.237149409606021
15,14,-0.134562019147132
15,14,0.0578514402318257
15,1,-0.00788135004460572
15,14,-0.0213185631161851
15,14,-0.0204257954656785
15,4,0.237149409606021
15,14,-0.11060154224829
15,14,-0.0469369349757492
15,4,0.237149409606021
15,14,-0.100255210631016
