"cluster","neighbor","sil_width"
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
5,4,0.275
5,4,-0.0438247011952204
5,4,0.275
5,4,0.608333333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
5,4,0.702083333333333
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.699458483754512
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.699458483754512
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.692386918666383
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.699458483754512
6,10,0.692386918666383
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.692386918666383
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.699458483754512
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
6,10,0.969173190859077
7,8,1
7,8,1
7,8,1
7,8,1
7,8,1
7,8,1
7,8,1
7,8,1
7,8,1
7,8,1
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.204081632653061
8,11,0.559183673469388
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.23469387755102
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.204081632653061
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.23469387755102
8,7,0.938775510204082
8,7,0.23469387755102
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
8,7,0.938775510204082
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.932426948051948
9,10,0.502985074626866
9,10,0.932426948051948
9,10,0.932426948051948
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.155206286836934
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
10,6,0.991090391090391
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
11,12,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
12,11,1
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,14,0.634271099744245
13,12,0.967391304347826
13,12,0.967391304347826
13,14,0.634271099744245
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
13,12,0.967391304347826
14,13,0.617021276595744
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
14,12,0.96875
