"meZmeB","myBmeB","myZmeB","weBmeB","weZmeB","wyBmeB","wyZmeB","myBmeZ","myZmeZ","weBmeZ","weZmeZ","wyBmeZ","wyZmeZ","myZmyB","weBmyB","weZmyB","wyBmyB","wyZmyB","weBmyZ","weZmyZ","wyBmyZ","wyZmyZ","weZweB","wyBweB","wyZweB","wyBweZ","wyZweZ","wyZwyB","Glottocode"
0.6,0.7,0.7,0,0.6,0.7,0.7,0.7,0.4,0.6,0,0.7,0.4,0.7,0.7,0.7,0,0.7,0.7,0.4,0.7,0,0.6,0.7,0.7,0.7,0.4,0.7,"kwas1243"
0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,"lahn1241"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lala1264"
0.5,0.416666666666667,0.666666666666667,0,0.5,0.416666666666667,0.666666666666667,0.75,0.416666666666667,0.5,0,0.75,0.416666666666667,0.5,0.416666666666667,0.75,0,0.5,0.666666666666667,0.416666666666667,0.5,0,0.5,0.416666666666667,0.666666666666667,0.75,0.416666666666667,0.5,"lati1261"
0.294117647058824,0.588235294117647,0.647058823529412,0,0.294117647058824,0.588235294117647,0.647058823529412,0.764705882352941,0.529411764705882,0.294117647058824,0,0.764705882352941,0.529411764705882,0.411764705882353,0.588235294117647,0.764705882352941,0,0.411764705882353,0.647058823529412,0.529411764705882,0.411764705882353,0,0.294117647058824,0.588235294117647,0.647058823529412,0.764705882352941,0.529411764705882,0.411764705882353,"latv1249"
0.6,0.8,0.6,0.6,0,0.6,0.8,1,0,0,0.6,0,1,1,1,0.8,1,0,0,0.6,0,1,0.6,0,1,0.6,0.8,1,"laua1243"
0.818181818181818,0.454545454545455,1,0,0.818181818181818,0.454545454545455,1,0.636363636363636,0.727272727272727,0.818181818181818,0,0.636363636363636,0.727272727272727,0.909090909090909,0.454545454545455,0.636363636363636,0,0.909090909090909,1,0.727272727272727,0.909090909090909,0,0.818181818181818,0.454545454545455,1,0.636363636363636,0.727272727272727,0.909090909090909,"ling1263"
0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,"lipa1241"
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,"lith1251"
0.888888888888889,0.444444444444444,0.888888888888889,0,0.888888888888889,0.444444444444444,0.888888888888889,0.666666666666667,0,0.888888888888889,0,0.666666666666667,0,0.666666666666667,0.444444444444444,0.666666666666667,0,0.666666666666667,0.888888888888889,0,0.666666666666667,0,0.888888888888889,0.444444444444444,0.888888888888889,0.666666666666667,0,0.666666666666667,"lozi1239"
0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,"luba1249"
0.666666666666667,0.833333333333333,1,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0,0,0.5,0.5,0.666666666666667,0.5,0.5,0,0,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0,0.5,0.5,0.5,0.5,0,"luba1250"
1,0.625,0.625,0,1,0.625,0.625,0.875,0.875,1,0,0.875,0.875,0.25,0.625,0.875,0,0.25,0.625,0.875,0.25,0,1,0.625,0.625,0.875,0.875,0.25,"luis1253"
0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,"luxe1241"
0.833333333333333,0.666666666666667,0.833333333333333,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,"mace1250"
0.666666666666667,1,0.666666666666667,0,0.666666666666667,1,0.666666666666667,0.888888888888889,0.444444444444444,0.666666666666667,0,0.888888888888889,0.444444444444444,1,1,0.888888888888889,0,1,0.666666666666667,0.444444444444444,1,0,0.666666666666667,1,0.666666666666667,0.888888888888889,0.444444444444444,1,"maha1287"
0.833333333333333,0.5,0.833333333333333,0,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0,0.666666666666667,0.833333333333333,0.5,0.5,0.666666666666667,0,0.5,0.833333333333333,0.833333333333333,0.5,0,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.833333333333333,0.5,"mait1250"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mako1251"
0.4,0.8,0.6,0,0.4,0.8,0.6,0.8,0.4,0.4,0,0.8,0.4,0.4,0.8,0.8,0,0.4,0.6,0.4,0.4,0,0.4,0.8,0.6,0.8,0.4,0.4,"mala1464"
0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556,0.333333333333333,0,0.666666666666667,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0,0.555555555555556,0.666666666666667,0.555555555555556,0.555555555555556,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556,0.555555555555556,"mala1468"
0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,0,0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,"mala1479"
0.8,0.4,0.8,0,0.8,0.4,0.8,0.8,0.2,0.8,0,0.8,0.2,0.8,0.4,0.8,0,0.8,0.8,0.2,0.8,0,0.8,0.4,0.8,0.8,0.2,0.8,"malg1242"
0.571428571428571,0.571428571428571,0.571428571428571,0.285714285714286,0,0.285714285714286,0.571428571428571,0.428571428571429,0,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.571428571428571,0.714285714285714,0,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0.285714285714286,0,0.714285714285714,0.285714285714286,0.571428571428571,0.714285714285714,"mang1401"
0.5,0.833333333333333,1,0,0.5,0.833333333333333,1,0.666666666666667,1,0.5,0,0.666666666666667,1,0.5,0.833333333333333,0.666666666666667,0,0.5,1,1,0.5,0,0.5,0.833333333333333,1,0.666666666666667,1,0.5,"mans1258"
0.375,0.5,0.875,0,0.375,0.5,0.875,0.875,0.5,0.375,0,0.875,0.5,0.375,0.5,0.875,0,0.375,0.875,0.5,0.375,0,0.375,0.5,0.875,0.875,0.5,0.375,"mapu1245"
0.5,0.666666666666667,1,0,0.5,0.666666666666667,1,0.666666666666667,1,0.5,0,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,1,1,0.666666666666667,0,0.5,0.666666666666667,1,0.666666666666667,1,0.666666666666667,"mara1378"
0.714285714285714,0.857142857142857,0.857142857142857,0,0.714285714285714,0.857142857142857,0.857142857142857,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.714285714285714,0,0.714285714285714,0.857142857142857,0.714285714285714,0.714285714285714,0,0.714285714285714,0.857142857142857,0.857142857142857,0.714285714285714,0.714285714285714,0.714285714285714,"marg1253"
0.375,0.75,0.75,0,0.375,0.75,0.75,0.875,0.875,0.375,0,0.875,0.875,0,0.75,0.875,0,0,0.75,0.875,0,0,0.375,0.75,0.75,0.875,0.875,0,"mart1256"
0.666666666666667,0,0.833333333333333,0,0.666666666666667,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.833333333333333,0,0.666666666666667,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0,0.666666666666667,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,"marw1260"
0.166666666666667,0.222222222222222,0.388888888888889,0.166666666666667,0.277777777777778,0.388888888888889,0.5,0.388888888888889,0.222222222222222,0,0.111111111111111,0.222222222222222,0.333333333333333,0.166666666666667,0.388888888888889,0.5,0.166666666666667,0.277777777777778,0.222222222222222,0.333333333333333,0,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.111111111111111,"masa1299"
0.125,0.75,0.875,0,0.125,0.75,0.875,0.75,0.875,0.125,0,0.75,0.875,0.625,0.75,0.75,0,0.625,0.875,0.875,0.625,0,0.125,0.75,0.875,0.75,0.875,0.625,"mbal1257"
0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0,0.6,0.6,0,0,0.6,0.6,0,0,0,0.6,0.6,0.6,0.6,0,"meke1243"
0.235294117647059,0.352941176470588,0.588235294117647,0,0.235294117647059,0.352941176470588,0.588235294117647,0.588235294117647,0.352941176470588,0.235294117647059,0,0.588235294117647,0.352941176470588,0.235294117647059,0.352941176470588,0.588235294117647,0,0.235294117647059,0.588235294117647,0.352941176470588,0.235294117647059,0,0.235294117647059,0.352941176470588,0.588235294117647,0.588235294117647,0.352941176470588,0.235294117647059,"meru1245"
0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,0,0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,"mesc1238"
0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,"midd1317"
0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"midd1343"
0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,"mido1240"
0,0.714285714285714,0.714285714285714,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0.714285714285714,0.714285714285714,0.285714285714286,0.714285714285714,0.714285714285714,0,0.285714285714286,0.714285714285714,0.714285714285714,0.285714285714286,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,"moco1246"
0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,"mode1248"
0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,"mokp1239"
0,0.5,0.8,0,0,0.5,0.8,0.5,0.8,0,0,0.5,0.8,0.9,0.5,0.5,0,0.9,0.8,0.8,0.9,0,0,0.5,0.8,0.5,0.8,0.9,"mong1338"
0.133333333333333,0.466666666666667,0.533333333333333,0,0.133333333333333,0.466666666666667,0.533333333333333,0.6,0.533333333333333,0.133333333333333,0,0.6,0.533333333333333,0.266666666666667,0.466666666666667,0.6,0,0.266666666666667,0.533333333333333,0.533333333333333,0.266666666666667,0,0.133333333333333,0.466666666666667,0.533333333333333,0.6,0.533333333333333,0.266666666666667,"mose1249"
0.5,0.625,0.625,0,0.5,0.625,0.625,0.625,0.625,0.5,0,0.625,0.625,0,0.625,0.625,0,0,0.625,0.625,0,0,0.5,0.625,0.625,0.625,0.625,0,"movi1243"
0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,"mpuo1241"
0.375,0.75,0.75,0,0.375,0.75,0.75,0.75,0.75,0.375,0,0.75,0.75,0,0.75,0.75,0,0,0.75,0.75,0,0,0.375,0.75,0.75,0.75,0.75,0,"mudb1240"
0.25,0.833333333333333,0.916666666666667,0,0.25,0.833333333333333,0.916666666666667,0.75,0.916666666666667,0.25,0,0.75,0.916666666666667,0.5,0.833333333333333,0.75,0,0.5,0.916666666666667,0.916666666666667,0.5,0,0.25,0.833333333333333,0.916666666666667,0.75,0.916666666666667,0.5,"mung1266"
0.571428571428571,0.571428571428571,0.714285714285714,0,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.571428571428571,0,0.714285714285714,0.857142857142857,0.571428571428571,0.571428571428571,0.714285714285714,0,0.571428571428571,0.714285714285714,0.857142857142857,0.571428571428571,0,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.571428571428571,"muru1266"
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,"nege1244"
0.428571428571429,0.428571428571429,0.571428571428571,0,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.428571428571429,0,0.714285714285714,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.428571428571429,"nene1249"
0.333333333333333,0.5,0.833333333333333,0,0.333333333333333,0.5,0.833333333333333,0.5,0.666666666666667,0.333333333333333,0,0.5,0.666666666666667,0.5,0.5,0.5,0,0.5,0.833333333333333,0.666666666666667,0.5,0,0.333333333333333,0.5,0.833333333333333,0.5,0.666666666666667,0.5,"nepa1254"
0.428571428571429,0.714285714285714,0.714285714285714,0,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.428571428571429,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0,0.714285714285714,0.714285714285714,0,0,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,"ngaa1240"
0.416666666666667,0.583333333333333,0.666666666666667,0,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.416666666666667,0,0.666666666666667,0.75,0.916666666666667,0.583333333333333,0.666666666666667,0,0.916666666666667,0.666666666666667,0.75,0.916666666666667,0,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.916666666666667,"ngad1258"
0.555555555555556,1,1,0,0.555555555555556,1,1,0.888888888888889,0.888888888888889,0.555555555555556,0,0.888888888888889,0.888888888888889,0,1,0.888888888888889,0,0,1,0.888888888888889,0,0,0.555555555555556,1,1,0.888888888888889,0.888888888888889,0,"ngam1265"
1,0.857142857142857,0.857142857142857,0,1,0.857142857142857,0.857142857142857,0.714285714285714,0.714285714285714,1,0,0.714285714285714,0.714285714285714,0,0.857142857142857,0.714285714285714,0,0,0.857142857142857,0.714285714285714,0,0,1,0.857142857142857,0.857142857142857,0.714285714285714,0.714285714285714,0,"ngar1235"
0.888888888888889,0.666666666666667,0.666666666666667,0,0.888888888888889,0.666666666666667,0.666666666666667,0.888888888888889,0.444444444444444,0.888888888888889,0,0.888888888888889,0.444444444444444,0.666666666666667,0.666666666666667,0.888888888888889,0,0.666666666666667,0.666666666666667,0.444444444444444,0.666666666666667,0,0.888888888888889,0.666666666666667,0.666666666666667,0.888888888888889,0.444444444444444,0.666666666666667,"ngar1286"
0.727272727272727,0.545454545454545,0.363636363636364,0,0.727272727272727,0.545454545454545,0.363636363636364,0.818181818181818,0.727272727272727,0.727272727272727,0,0.818181818181818,0.727272727272727,0.454545454545455,0.545454545454545,0.818181818181818,0,0.454545454545455,0.363636363636364,0.727272727272727,0.454545454545455,0,0.727272727272727,0.545454545454545,0.363636363636364,0.818181818181818,0.727272727272727,0.454545454545455,"ngar1287"
0.777777777777778,0,0.555555555555556,0,0.777777777777778,0,0.555555555555556,0.777777777777778,0.777777777777778,0.777777777777778,0,0.777777777777778,0.777777777777778,0.555555555555556,0,0.777777777777778,0,0.555555555555556,0.555555555555556,0.777777777777778,0.555555555555556,0,0.777777777777778,0,0.555555555555556,0.777777777777778,0.777777777777778,0.555555555555556,"nhan1238"
0.818181818181818,0.545454545454545,0.818181818181818,0.818181818181818,0,0.818181818181818,0.545454545454545,0.636363636363636,0,0,0.818181818181818,0,0.636363636363636,0.636363636363636,0.636363636363636,0.545454545454545,0.636363636363636,0,0,0.818181818181818,0,0.636363636363636,0.818181818181818,0,0.636363636363636,0.818181818181818,0.545454545454545,0.636363636363636,"niue1239"
0.6,0.9,0.6,0.5,0,0.5,0.9,0.9,0,0.4,0.6,0.4,0.9,0.9,1,0.9,1,0,0.4,0.6,0.4,0.9,0.5,0,1,0.5,0.9,1,"njeb1242"
0.75,0.75,0.375,0,0.75,0.75,0.375,0.375,0.875,0.75,0,0.375,0.875,0.875,0.75,0.375,0,0.875,0.375,0.875,0.875,0,0.75,0.75,0.375,0.375,0.875,0.875,"noga1249"
0.833333333333333,0.666666666666667,0.333333333333333,0,0.833333333333333,0.666666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0,0.666666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0,0.833333333333333,0.666666666666667,0.333333333333333,0.5,0.833333333333333,0.666666666666667,"nort1551"
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,"nort2641"
0.5,0.5,0.785714285714286,0,0.5,0.5,0.785714285714286,0.857142857142857,0.5,0.5,0,0.857142857142857,0.5,0.5,0.5,0.857142857142857,0,0.5,0.785714285714286,0.5,0.5,0,0.5,0.5,0.785714285714286,0.857142857142857,0.5,0.5,"nort2671"
0.538461538461538,0.461538461538462,0.769230769230769,0,0.538461538461538,0.461538461538462,0.769230769230769,0.846153846153846,0.461538461538462,0.538461538461538,0,0.846153846153846,0.461538461538462,0.538461538461538,0.461538461538462,0.846153846153846,0,0.538461538461538,0.769230769230769,0.461538461538462,0.538461538461538,0,0.538461538461538,0.461538461538462,0.769230769230769,0.846153846153846,0.461538461538462,0.538461538461538,"nort2697"
0.833333333333333,0.666666666666667,0.833333333333333,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.666666666666667,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0,0.833333333333333,"nort2702"
0.571428571428571,0.428571428571429,0.571428571428571,0.285714285714286,0,0.285714285714286,0.428571428571429,0.428571428571429,0,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0.285714285714286,0,0.571428571428571,0.285714285714286,0.428571428571429,0.571428571428571,"nort2845"
0.571428571428571,0.428571428571429,0.714285714285714,0,0.571428571428571,0.428571428571429,0.714285714285714,0.928571428571429,0.428571428571429,0.571428571428571,0,0.928571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0.928571428571429,0,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0,0.571428571428571,0.428571428571429,0.714285714285714,0.928571428571429,0.428571428571429,0.571428571428571,"nort2877"
0.5,0.5,0.5,0,0.5,0.5,0.5,0.833333333333333,0.833333333333333,0.5,0,0.833333333333333,0.833333333333333,0,0.5,0.833333333333333,0,0,0.5,0.833333333333333,0,0,0.5,0.5,0.5,0.833333333333333,0.833333333333333,0,"nort2938"
0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,1,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,"nort2951"
0.8,0.8,0.8,0,0.8,0.8,0.8,0.6,0.6,0.8,0,0.6,0.6,0.8,0.8,0.6,0,0.8,0.8,0.6,0.8,0,0.8,0.8,0.8,0.6,0.6,0.8,"nort2952"
0.333333333333333,0.458333333333333,0.791666666666667,0,0.333333333333333,0.458333333333333,0.791666666666667,0.375,0.458333333333333,0.333333333333333,0,0.375,0.458333333333333,0.333333333333333,0.458333333333333,0.375,0,0.333333333333333,0.791666666666667,0.458333333333333,0.333333333333333,0,0.333333333333333,0.458333333333333,0.791666666666667,0.375,0.458333333333333,0.333333333333333,"nort2972"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"norw1259"
0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,"nucl1235"
0.6,0.8,1,0,0.6,0.8,1,0.6,0.4,0.6,0,0.6,0.6,0.8,0.8,0.6,0.8,0.4,1,0.4,0.8,0.6,0.6,0.8,1,0.6,0.6,1,"nucl1310"
0.384615384615385,0,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0.384615384615385,0,0.384615384615385,"nucl1417"
0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,"nucl1479"
0.2,1,1,0,0.2,1,1,1,1,0.2,0,1,1,0.4,1,1,0,0.4,1,1,0.4,0,0.2,1,1,1,1,0.4,"nucl1643"
0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"nucl1649"
0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,"nyam1271"
0.833333333333333,0.5,0.5,0,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0,0.666666666666667,0.666666666666667,0,0.5,0.666666666666667,0,0,0.5,0.666666666666667,0,0,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0,"nyan1301"
0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,"nyor1246"
0.285714285714286,0.285714285714286,0.928571428571429,0,0.285714285714286,0.285714285714286,0.928571428571429,0.214285714285714,0.857142857142857,0.285714285714286,0,0.214285714285714,0.857142857142857,0.857142857142857,0.285714285714286,0.214285714285714,0,0.857142857142857,0.928571428571429,0.857142857142857,0.857142857142857,0,0.285714285714286,0.285714285714286,0.928571428571429,0.214285714285714,0.857142857142857,0.857142857142857,"oduu1239"
0.214285714285714,0.571428571428571,0.785714285714286,0,0.214285714285714,0.571428571428571,0.785714285714286,0.571428571428571,0.571428571428571,0.214285714285714,0,0.571428571428571,0.571428571428571,0.285714285714286,0.571428571428571,0.571428571428571,0,0.285714285714286,0.785714285714286,0.571428571428571,0.285714285714286,0,0.214285714285714,0.571428571428571,0.785714285714286,0.571428571428571,0.571428571428571,0.285714285714286,"olda1245"
0.625,0,0.625,0,0.625,0,0.625,0.625,0,0.625,0,0.625,0,0.625,0,0.625,0,0.625,0.625,0,0.625,0,0.625,0,0.625,0.625,0,0.625,"olde1238"
0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"oldh1241"
0.875,0,0.875,0,0.875,0,0.875,0.875,0,0.875,0,0.875,0,0.875,0,0.875,0,0.875,0.875,0,0.875,0,0.875,0,0.875,0.875,0,0.875,"oldi1245"
0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"oldn1244"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"oldw1239"
0.833333333333333,0.833333333333333,0.666666666666667,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0.833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.833333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"onaa1245"
0.8,0,0.8,0.8,0,0.8,0,0.8,0,0,0.8,0,0.8,0.8,0.8,0,0.8,0,0,0.8,0,0.8,0.8,0,0.8,0.8,0,0.8,"onto1237"
1,0.777777777777778,0.555555555555556,0,1,0.777777777777778,0.555555555555556,0.333333333333333,0.777777777777778,1,0,0.333333333333333,0.777777777777778,0.444444444444444,0.777777777777778,0.333333333333333,0,0.444444444444444,0.555555555555556,0.777777777777778,0.444444444444444,0,1,0.777777777777778,0.555555555555556,0.333333333333333,0.777777777777778,0.444444444444444,"opat1246"
0.7,0.7,0.7,0,0.7,0.7,0.7,0.9,0.3,0.7,0,0.9,0.3,0.8,0.7,0.9,0,0.8,0.7,0.3,0.8,0,0.7,0.7,0.7,0.9,0.3,0.8,"oriy1255"
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,"osse1243"
0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,"osse1245"
