"mFeBmF","mFeZmF","mFyBmF","mFyZmF","mMmF","mMeBmF","mMeZmF","mMyBmF","mMyZmF","mFeZmFeB","mFyBmFeB","mFyZmFeB","mMmFeB","mMeBmFeB","mMeZmFeB","mMyBmFeB","mMyZmFeB","mFyBmFeZ","mFyZmFeZ","mMmFeZ","mMeBmFeZ","mMeZmFeZ","mMyBmFeZ","mMyZmFeZ","mFyZmFyB","mMmFyB","mMeBmFyB","mMeZmFyB","mMyBmFyB","mMyZmFyB","mMmFyZ","mMeBmFyZ","mMeZmFyZ","mMyBmFyZ","mMyZmFyZ","mMeBmM","mMeZmM","mMyBmM","mMyZmM","mMeZmMeB","mMyBmMeB","mMyZmMeB","mMyBmMeZ","mMyZmMeZ","mMyZmMyB","Glottocode"
0.555555555555556,0.777777777777778,0.555555555555556,0.777777777777778,0.555555555555556,0.555555555555556,0.777777777777778,0.555555555555556,0.777777777777778,0.555555555555556,0,0.555555555555556,0.888888888888889,0,0.555555555555556,0,0.555555555555556,0.555555555555556,0,0.666666666666667,0.555555555555556,0,0.555555555555556,0,0.555555555555556,0.888888888888889,0,0.555555555555556,0,0.555555555555556,0.666666666666667,0.555555555555556,0,0.555555555555556,0,0.888888888888889,0.666666666666667,0.888888888888889,0.666666666666667,0.555555555555556,0,0.555555555555556,0.555555555555556,0,0.555555555555556,"chir1284"
0.636363636363636,0.272727272727273,0.636363636363636,0.272727272727273,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182,0.818181818181818,0.545454545454545,0,0.545454545454545,0.818181818181818,0.818181818181818,0.181818181818182,0.818181818181818,0.181818181818182,0.545454545454545,0,0.454545454545455,0.454545454545455,0.727272727272727,0.454545454545455,0.727272727272727,0.545454545454545,0.818181818181818,0.818181818181818,0.181818181818182,0.818181818181818,0.181818181818182,0.454545454545455,0.454545454545455,0.727272727272727,0.454545454545455,0.727272727272727,0.181818181818182,0.636363636363636,0.181818181818182,0.636363636363636,0.818181818181818,0,0.818181818181818,0.818181818181818,0,0.818181818181818,"chok1245"
0.8,1,0.8,1,0.8,0,0.8,0,0.8,1,0,1,0,0.8,1,0.8,1,1,0,1,1,1,1,1,1,0,0.8,1,0.8,1,1,1,1,1,1,0.8,1,0.8,1,0.8,0,0.8,0.8,0,0.8,"cint1239"
0.428571428571429,0.714285714285714,0.428571428571429,0.714285714285714,0.285714285714286,0.428571428571429,0.714285714285714,0.428571428571429,0.714285714285714,0.857142857142857,0,0.857142857142857,0.571428571428571,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.714285714285714,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.571428571428571,0,0.857142857142857,0,0.857142857142857,0.714285714285714,0.857142857142857,0,0.857142857142857,0,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,"clas1250"
0.375,0.625,0.375,0.625,0.625,0.375,0.625,0.375,0.625,0.75,0,0.75,0.375,0,0.75,0,0.75,0.75,0,0.5,0.75,0,0.75,0,0.75,0.375,0,0.75,0,0.75,0.5,0.75,0,0.75,0,0.375,0.5,0.375,0.5,0.75,0,0.75,0.75,0,0.75,"coca1259"
0.6,0.3,0.6,0.3,0.6,0.2,0.4,0.2,0.2,0.5,0.4,0.5,0.7,0.6,0.6,0.6,0.6,0.7,0,0.5,0.3,0.2,0.3,0.2,0.7,0.7,0.6,0.7,0.6,0.6,0.5,0.3,0.2,0.3,0.2,0.5,0.5,0.5,0.5,0.4,0,0.3,0.4,0.3,0.3,"coco1261"
0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0,0.5,0.833333333333333,0,0.5,0,0.5,0.5,0,0.833333333333333,0.5,0,0.5,0,0.5,0.833333333333333,0,0.5,0,0.5,0.833333333333333,0.5,0,0.5,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0,0.5,0.5,0,0.5,"colo1249"
0.5,0.75,0.5,0.75,1,0.75,1,0.75,1,0.75,0,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0,0.75,0,0.75,0,0.75,0.75,0,0.75,"coma1245"
0.714285714285714,1,0.714285714285714,1,0.571428571428571,0.714285714285714,1,0.714285714285714,1,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,"corn1251"
0.5,0.375,0.5,0.375,0.125,0.5,0.625,0.5,0.625,0.5,0,0.5,0.625,0.75,0.25,0.75,0.25,0.5,0,0.5,0.25,0.625,0.25,0.625,0.5,0.625,0.75,0.25,0.75,0.25,0.5,0.25,0.625,0.25,0.625,0.5,0.5,0.5,0.5,0.75,0,0.75,0.75,0,0.75,"cube1242"
0.6,0.4,0.6,0.4,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0,0.8,1,0.8,1,1,0.8,0.4,1,0.4,1,1,0.8,1,0.8,1,1,1,0.4,1,0.8,0.8,0,0.4,0.8,0.8,0.4,"cupe1243"
0.6,0.6,0.6,0.6,0.8,0.4,0.6,0.4,0.6,0.8,0,0.8,1,0.8,0.8,0.8,0.8,0.8,0,0.6,0.8,0,0.8,0,0.8,1,0.8,0.8,0.8,0.8,0.6,0.8,0,0.8,0,1,0.6,1,0.6,0.8,0,0.8,0.8,0,0.8,"czec1258"
0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,1,0.5,0.666666666666667,0.5,0.833333333333333,0.333333333333333,1,0.5,0.666666666666667,0.5,0.666666666666667,1,0.5,0.666666666666667,0.5,0.833333333333333,1,1,1,0.833333333333333,0.666666666666667,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,"dand1238"
0.571428571428571,0.285714285714286,0.571428571428571,0.285714285714286,0.285714285714286,0.857142857142857,0.571428571428571,0.857142857142857,0.571428571428571,0.571428571428571,0,0.571428571428571,0.857142857142857,0.285714285714286,0.857142857142857,0.285714285714286,0.857142857142857,0.571428571428571,0,0.571428571428571,0.857142857142857,0.285714285714286,0.857142857142857,0.285714285714286,0.571428571428571,0.857142857142857,0.285714285714286,0.857142857142857,0.285714285714286,0.857142857142857,0.571428571428571,0.857142857142857,0.285714285714286,0.857142857142857,0.285714285714286,0.571428571428571,0.285714285714286,0.571428571428571,0.285714285714286,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0.571428571428571,"dani1285"
1,1,1,1,0.4,0.8,1,0.8,1,0.4,0,0.4,1,0.6,0.8,0.6,0.8,0.4,0,1,0.8,0.6,0.8,0.6,0.4,1,0.6,0.8,0.6,0.8,1,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.8,0.6,0,0.6,0.6,0,0.6,"dari1249"
0,0.571428571428571,0,0.571428571428571,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,0,0.571428571428571,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.571428571428571,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.571428571428571,0.142857142857143,0.571428571428571,0.142857142857143,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"dhar1248"
0.6,0.6,0.5,0.6,0.3,0.4,0.9,0.4,0.8,0.9,0.4,0.9,0.8,0.9,0.3,0.9,0.7,0.8,0,0.7,0.7,1,0.7,0.8,0.8,0.8,0.8,0.7,0.8,0.3,0.7,0.7,1,0.7,0.8,0.4,0.6,0.4,0.5,0.9,0,0.8,0.9,0.4,0.8,"digo1243"
0,0.444444444444444,0,0.444444444444444,0.888888888888889,0.555555555555556,0.888888888888889,0.555555555555556,0.888888888888889,0.444444444444444,0,0.444444444444444,0.888888888888889,0.555555555555556,0.888888888888889,0.555555555555556,0.888888888888889,0.444444444444444,0,0.888888888888889,0.444444444444444,1,0.444444444444444,1,0.444444444444444,0.888888888888889,0.555555555555556,0.888888888888889,0.555555555555556,0.888888888888889,0.888888888888889,0.444444444444444,1,0.444444444444444,1,0.777777777777778,0.222222222222222,0.777777777777778,0.222222222222222,0.888888888888889,0,0.888888888888889,0.888888888888889,0,0.888888888888889,"djam1256"
0.545454545454545,0.272727272727273,0.545454545454545,0.272727272727273,0.272727272727273,0.545454545454545,0.272727272727273,0.545454545454545,0.272727272727273,0.727272727272727,0,0.727272727272727,0.818181818181818,0.909090909090909,0.727272727272727,0.909090909090909,0.727272727272727,0.727272727272727,0,0.363636363636364,0.545454545454545,0,0.545454545454545,0,0.727272727272727,0.818181818181818,0.909090909090909,0.727272727272727,0.909090909090909,0.727272727272727,0.363636363636364,0.545454545454545,0,0.545454545454545,0,0.636363636363636,0.363636363636364,0.636363636363636,0.363636363636364,0.545454545454545,0,0.545454545454545,0.545454545454545,0,0.545454545454545,"dual1243"
0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"dutc1256"
0.428571428571429,0.428571428571429,0,0.571428571428571,0.857142857142857,0.428571428571429,0.714285714285714,0.428571428571429,0.857142857142857,0,0.428571428571429,0.857142857142857,0.857142857142857,0.428571428571429,0.857142857142857,0.571428571428571,0.857142857142857,0.428571428571429,0.857142857142857,0.857142857142857,0.428571428571429,0.857142857142857,0.571428571428571,0.857142857142857,0.571428571428571,0.857142857142857,0.428571428571429,0.714285714285714,0.428571428571429,0.857142857142857,1,0.857142857142857,0.714285714285714,0.571428571428571,1,0.857142857142857,0.857142857142857,0.714285714285714,0,0.428571428571429,0.571428571428571,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,"dyir1250"
0.6,0.5,0.6,0.5,0.1,0.5,0.6,0.5,0.6,0.5,0,0.5,0.7,0.9,0.6,0.9,0.6,0.5,0,0.6,0.8,0.1,0.8,0.1,0.5,0.7,0.9,0.6,0.9,0.6,0.6,0.8,0.1,0.8,0.1,0.5,0.5,0.5,0.5,0.8,0,0.8,0.8,0,0.8,"east2283"
0.538461538461538,0.692307692307692,0.538461538461538,0.692307692307692,0.153846153846154,0.692307692307692,0.769230769230769,0.692307692307692,0.769230769230769,0.461538461538462,0,0.461538461538462,0.692307692307692,0.230769230769231,0.692307692307692,0.230769230769231,0.692307692307692,0.461538461538462,0,0.846153846153846,0.692307692307692,0.230769230769231,0.692307692307692,0.230769230769231,0.461538461538462,0.692307692307692,0.230769230769231,0.692307692307692,0.230769230769231,0.692307692307692,0.846153846153846,0.692307692307692,0.230769230769231,0.692307692307692,0.230769230769231,0.538461538461538,0.692307692307692,0.538461538461538,0.692307692307692,0.461538461538462,0,0.461538461538462,0.461538461538462,0,0.461538461538462,"east2295"
0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.833333333333333,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0,0.666666666666667,1,0,1,0,0.666666666666667,0.833333333333333,1,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0,1,0,1,0.666666666666667,1,0.666666666666667,1,0,1,1,0,1,"east2328"
0,0.727272727272727,0,0.727272727272727,0.272727272727273,0,0.272727272727273,0,0.272727272727273,0.727272727272727,0,0.727272727272727,0.272727272727273,0,0.272727272727273,0,0.272727272727273,0.727272727272727,0,0.636363636363636,0.727272727272727,0.636363636363636,0.727272727272727,0.636363636363636,0.727272727272727,0.272727272727273,0,0.272727272727273,0,0.272727272727273,0.636363636363636,0.727272727272727,0.636363636363636,0.727272727272727,0.636363636363636,0.272727272727273,0,0.272727272727273,0,0.272727272727273,0,0.272727272727273,0.272727272727273,0,0.272727272727273,"east2447"
0.4,0.7,0.4,0.7,0.5,0.8,0.5,0.8,0.5,0.5,0,0.5,0.6,0.9,0.6,0.9,0.6,0.5,0,0.6,0.9,0.6,0.9,0.6,0.5,0.6,0.9,0.6,0.9,0.6,0.6,0.9,0.6,0.9,0.6,0.4,0,0.4,0,0.4,0,0.4,0.4,0,0.4,"ekon1238"
0,1,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"enap1235"
0.375,0.75,0.375,0.75,0.625,0.25,0.75,0.25,0.75,0.75,0,0.75,0.75,0.125,0.75,0.125,0.75,0.75,0,0.875,0.75,0,0.75,0,0.75,0.75,0.125,0.75,0.125,0.75,0.875,0.75,0,0.75,0,0.625,0.875,0.625,0.875,0.75,0,0.75,0.75,0,0.75,"erzy1239"
0.8,0.8,0.8,0.8,0.4,0.6,0.8,0.6,0.8,1,0,1,0.6,0.8,0.8,0.8,0.8,1,0,1,1,1,1,1,1,0.6,0.8,0.8,0.8,0.8,1,1,1,1,1,0.6,0.8,0.6,0.8,0.8,0,0.8,0.8,0,0.8,"esto1258"
0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.285714285714286,0.285714285714286,0.571428571428571,0.285714285714286,0.571428571428571,0.571428571428571,0,0.571428571428571,0.428571428571429,0.571428571428571,1,0.571428571428571,1,0.571428571428571,0,0.428571428571429,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0.571428571428571,0.428571428571429,0.571428571428571,1,0.571428571428571,1,0.428571428571429,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"eyak1241"
0,0.625,0,0.625,0.5,0.875,0.5,0.875,0.5,0.625,0,0.625,0.5,0.875,0.5,0.875,0.5,0.625,0,0.375,0.875,0.375,0.875,0.375,0.625,0.5,0.875,0.5,0.875,0.5,0.375,0.875,0.375,0.875,0.375,0.625,0,0.625,0,0.625,0,0.625,0.625,0,0.625,"fang1246"
0.75,1,0.75,1,0.75,0.75,1,0.75,1,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.5,1,0,1,0,0.75,0.75,0.75,0.75,0.75,0.75,0.5,1,0,1,0,1,0.5,1,0.5,1,0,1,1,0,1,"finn1318"
0,0.769230769230769,0,0.769230769230769,0.307692307692308,0.692307692307692,0.307692307692308,0.692307692307692,0.307692307692308,0.769230769230769,0,0.769230769230769,0.307692307692308,0.692307692307692,0.307692307692308,0.692307692307692,0.307692307692308,0.769230769230769,0,0.461538461538462,0.384615384615385,0.461538461538462,0.384615384615385,0.461538461538462,0.769230769230769,0.307692307692308,0.692307692307692,0.307692307692308,0.692307692307692,0.307692307692308,0.461538461538462,0.384615384615385,0.461538461538462,0.384615384615385,0.461538461538462,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0,0.384615384615385,0.384615384615385,0,0.384615384615385,"fipa1238"
0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0,0.8,0.6,0,0.8,0,0.8,0.8,0,1,0.8,0,0.8,0,0.8,0.6,0,0.8,0,0.8,1,0.8,0,0.8,0,0.6,1,0.6,1,0.8,0,0.8,0.8,0,0.8,"fris1239"
0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.777777777777778,0.666666666666667,0.555555555555556,0.666666666666667,0.555555555555556,0.555555555555556,0,0.555555555555556,0.888888888888889,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0.555555555555556,0,0.666666666666667,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0.888888888888889,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0.666666666666667,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,0.777777777777778,0.888888888888889,0.777777777777778,0.888888888888889,0.555555555555556,0,0.555555555555556,0.555555555555556,0,0.555555555555556,"gami1243"
1,0.75,1,0.75,0.5,1,0.75,1,0.75,0.75,0,0.75,1,0,0.75,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0.75,1,0,0.75,0,0.75,0.75,0.75,0,0.75,0,1,0.75,1,0.75,0.75,0,0.75,0.75,0,0.75,"ghod1238"
0.75,0.625,0.75,0.625,0.125,0.875,0.625,0.875,0.625,0.875,0,0.875,0.875,0.125,0.875,0.125,0.875,0.875,0,0.625,0.875,0.25,0.875,0.25,0.875,0.875,0.125,0.875,0.125,0.875,0.625,0.875,0.25,0.875,0.25,0.75,0.625,0.75,0.625,0.875,0,0.875,0.875,0,0.875,"giga1238"
0.7,0.8,0.6,0.8,0.3,0.3,0.9,0.3,0.8,0.9,0.4,0.9,0.8,0.7,0.2,0.7,0.6,0.9,0,0.8,0.9,0.9,0.9,0.9,0.9,0.7,0.6,0.6,0.6,0.2,0.8,0.9,0.9,0.9,0.9,0.4,0.6,0.4,0.5,0.8,0,0.7,0.8,0.4,0.7,"giry1241"
0.333333333333333,0.444444444444444,0.333333333333333,0.444444444444444,0.333333333333333,1,0.666666666666667,1,0.666666666666667,0.555555555555556,0,0.555555555555556,0.555555555555556,0.888888888888889,0.333333333333333,0.888888888888889,0.333333333333333,0.555555555555556,0,0.333333333333333,0.888888888888889,0.666666666666667,0.888888888888889,0.666666666666667,0.555555555555556,0.555555555555556,0.888888888888889,0.333333333333333,0.888888888888889,0.333333333333333,0.333333333333333,0.888888888888889,0.666666666666667,0.888888888888889,0.666666666666667,0.888888888888889,0.333333333333333,0.888888888888889,0.333333333333333,0.888888888888889,0,0.888888888888889,0.888888888888889,0,0.888888888888889,"guaj1256"
0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0.857142857142857,1,0.857142857142857,1,0.714285714285714,0,0.714285714285714,0.285714285714286,0.857142857142857,0.571428571428571,0.857142857142857,0.571428571428571,0.714285714285714,0,0.714285714285714,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,0.285714285714286,0.857142857142857,0.571428571428571,0.857142857142857,0.571428571428571,0.714285714285714,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.857142857142857,0.428571428571429,0.857142857142857,0.428571428571429,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"guar1292"
0.75,0.75,0,0.583333333333333,0.666666666666667,0.75,0.75,0.75,0.666666666666667,0,0.75,0.666666666666667,0.5,0,0,0.333333333333333,0.5,0.75,0.666666666666667,0.5,0,0,0.333333333333333,0.5,0.583333333333333,0.666666666666667,0.75,0.75,0.75,0.666666666666667,0.416666666666667,0.666666666666667,0.666666666666667,0.5,0.416666666666667,0.5,0.5,0.416666666666667,0,0,0.333333333333333,0.5,0.333333333333333,0.5,0.416666666666667,"gugu1255"
0.875,0.375,0.375,0.375,0.375,0.375,0.5,0.375,0.5,1,0.75,1,0.75,0.625,0.75,0.625,0.75,0.5,0,0.5,0.5,0.375,0.5,0.375,0.5,0.375,0.25,0.375,0.25,0.375,0.5,0.5,0.375,0.5,0.375,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0.25,"guja1252"
0,0.555555555555556,0,0.555555555555556,0.777777777777778,0.444444444444444,0.777777777777778,0.444444444444444,0.777777777777778,0.555555555555556,0,0.555555555555556,0.777777777777778,0.444444444444444,0.777777777777778,0.444444444444444,0.777777777777778,0.555555555555556,0,1,0.444444444444444,1,0.444444444444444,1,0.555555555555556,0.777777777777778,0.444444444444444,0.777777777777778,0.444444444444444,0.777777777777778,1,0.444444444444444,1,0.444444444444444,1,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,"guma1253"
0.142857142857143,0.571428571428571,0.142857142857143,0.571428571428571,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0.428571428571429,0.428571428571429,0,0.428571428571429,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0.428571428571429,0.428571428571429,0,0.714285714285714,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,0.428571428571429,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0.428571428571429,0.714285714285714,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0.714285714285714,"guny1241"
0,0.555555555555556,0,0.555555555555556,0.666666666666667,0.444444444444444,0.777777777777778,0.777777777777778,0.777777777777778,0.555555555555556,0,0.555555555555556,0.666666666666667,0.444444444444444,0.777777777777778,0.777777777777778,0.777777777777778,0.555555555555556,0,0.888888888888889,0.444444444444444,1,0.555555555555556,1,0.555555555555556,0.666666666666667,0.444444444444444,0.777777777777778,0.777777777777778,0.777777777777778,0.888888888888889,0.444444444444444,1,0.555555555555556,1,0.666666666666667,0.111111111111111,0.777777777777778,0.111111111111111,0.777777777777778,0.777777777777778,0.777777777777778,0.888888888888889,0,0.888888888888889,"gupa1247"
0.8,0.5,0.7,0.5,0.2,0.5,0.6,0.5,0.6,1,0.5,1,0.7,0.8,0.6,0.8,0.6,0.8,0,0.5,0.5,0.8,0.5,0.8,0.8,0.7,0.7,0.5,0.7,0.5,0.5,0.5,0.8,0.5,0.8,0.3,0.4,0.3,0.4,0.5,0,0.5,0.5,0,0.5,"haaa1252"
0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,1,0,1,1,0,1,"haus1257"
0,0.3,0,0.3,0.3,0,0.3,0,0.3,0.3,0,0.3,0.3,0,0.3,0,0.3,0.3,0,0,0.3,0,0.3,0,0.3,0.3,0,0.3,0,0.3,0,0.3,0,0.3,0,0.3,0,0.3,0,0.3,0,0.3,0.3,0,0.3,"hawa1245"
0.6,0.9,0.6,0.9,0.3,0.6,0.6,0.6,0.6,0.6,0,0.6,0.7,0.9,0.3,0.9,0.3,0.6,0,1,0.9,0.6,0.9,0.6,0.6,0.7,0.9,0.3,0.9,0.3,1,0.9,0.6,0.9,0.6,0.5,0.6,0.5,0.6,0.7,0,0.7,0.7,0,0.7,"haya1250"
0.4,0.866666666666667,0.4,0.866666666666667,0.2,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.266666666666667,0.8,0.466666666666667,0.133333333333333,0.2,0.4,0.466666666666667,0.8,0.266666666666667,0.733333333333333,0.466666666666667,0.333333333333333,0.733333333333333,0.6,0.533333333333333,0.6,0.4,0.466666666666667,0.133333333333333,0.2,0.733333333333333,0.733333333333333,0.6,0.466666666666667,0.333333333333333,0.4,0.4,0.533333333333333,0.4,0.133333333333333,0.266666666666667,0.4,0.4,0.266666666666667,0.133333333333333,"hehe1240"
0.416666666666667,0.5,0.416666666666667,0.5,0.333333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.166666666666667,0,0.166666666666667,0.666666666666667,0.583333333333333,0.666666666666667,0.583333333333333,0.666666666666667,0.166666666666667,0,0.583333333333333,0.583333333333333,0.5,0.583333333333333,0.5,0.166666666666667,0.666666666666667,0.583333333333333,0.666666666666667,0.583333333333333,0.666666666666667,0.583333333333333,0.583333333333333,0.5,0.583333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,"hidd1238"
0.5,0.833333333333333,0.5,0.833333333333333,0.333333333333333,0.5,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.5,0.5,0.833333333333333,0.5,0.833333333333333,1,0,1,1,0.833333333333333,1,0.833333333333333,1,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.833333333333333,1,1,0.833333333333333,1,0.833333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,"hind1269"
0.625,0.5,0.625,0.5,0.375,0.75,0.5,0.75,0.5,1,0,1,1,0.375,1,0.375,1,1,0,0.5,1,0,1,0,1,1,0.375,1,0.375,1,0.5,1,0,1,0,0.625,0.5,0.625,0.5,1,0,1,1,0,1,"hinu1240"
0.6,0.4,0.6,0.4,0.1,0.4,0.5,0.4,0.5,0.5,0,0.5,0.7,0.9,0.6,0.9,0.6,0.5,0,0.5,0.7,0.1,0.7,0.1,0.5,0.7,0.9,0.6,0.9,0.6,0.5,0.7,0.1,0.7,0.1,0.4,0.4,0.4,0.4,0.7,0,0.7,0.7,0,0.7,"homs1234"
0.714285714285714,0.5,0.714285714285714,0.5,0.142857142857143,0.857142857142857,0.5,0.857142857142857,0.5,0.571428571428571,0,0.571428571428571,0.714285714285714,0.142857142857143,0.571428571428571,0.142857142857143,0.571428571428571,0.571428571428571,0,0.428571428571429,0.642857142857143,0,0.642857142857143,0,0.571428571428571,0.714285714285714,0.142857142857143,0.571428571428571,0.142857142857143,0.571428571428571,0.428571428571429,0.642857142857143,0,0.642857142857143,0,0.714285714285714,0.428571428571429,0.714285714285714,0.428571428571429,0.642857142857143,0,0.642857142857143,0.642857142857143,0,0.642857142857143,"hung1274"
0.5,0.5,0.5,0.5,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0,0,0,0,0,0,"hunz1247"
