"mBSmBD","mDmBD","mSmBD","mZDmBD","mZSmBD","wBDmBD","wBSmBD","wDmBD","wSmBD","wZDmBD","wZSmBD","mDmBS","mSmBS","mZDmBS","mZSmBS","wBDmBS","wBSmBS","wDmBS","wSmBS","wZDmBS","wZSmBS","mSmD","mZDmD","mZSmD","wBDmD","wBSmD","wDmD","wSmD","wZDmD","wZSmD","mZDmS","mZSmS","wBDmS","wBSmS","wDmS","wSmS","wZDmS","wZSmS","mZSmZD","wBDmZD","wBSmZD","wDmZD","wSmZD","wZDmZD","wZSmZD","wBDmZS","wBSmZS","wDmZS","wSmZS","wZDmZS","wZSmZS","wBSwBD","wDwBD","wSwBD","wZDwBD","wZSwBD","wDwBS","wSwBS","wZDwBS","wZSwBS","wSwD","wZDwD","wZSwD","wZDwS","wZSwS","wZSwZD","Glottocode"
0,0.636363636363636,0.636363636363636,0,0,0,0,0.636363636363636,0.636363636363636,0,0,0.636363636363636,0.636363636363636,0,0,0,0,0.636363636363636,0.636363636363636,0,0,0,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0,0,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0,0,0.636363636363636,0.636363636363636,0,0,0,0.636363636363636,0.636363636363636,0,0,0,0,0.636363636363636,0.636363636363636,0,0,0,0.636363636363636,0.636363636363636,0,0,0.636363636363636,0.636363636363636,0,0,0,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0,"mala1479"
0,0.8,0.6,0,0,0,0,0.8,0.6,0,0,0.8,0.6,0,0,0,0,0.8,0.6,0,0,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.8,0,0.6,0.6,0,0,0,0.8,0.6,0,0,0,0,0.8,0.6,0,0,0,0.8,0.6,0,0,0.8,0.6,0,0,0.8,0.8,0.8,0.6,0.6,0,"mang1401"
1,0.75,0.75,0,1,0,1,0.75,0.75,0,1,0.75,0.75,1,0,1,0,0.75,0.75,1,0,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,1,0,1,0.75,0.75,0,1,1,0,0.75,0.75,1,0,1,0.75,0.75,0,1,0.75,0.75,1,0,0.75,0.75,0.75,0.75,0.75,1,"mans1258"
0,0.583333333333333,0.916666666666667,0,0,0,0,0.583333333333333,0.916666666666667,0,0,0.583333333333333,0.916666666666667,0,0,0,0,0.583333333333333,0.916666666666667,0,0,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0,0.5,0.583333333333333,0.583333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.5,0,0.916666666666667,0.916666666666667,0,0,0,0.583333333333333,0.916666666666667,0,0,0,0,0.583333333333333,0.916666666666667,0,0,0,0.583333333333333,0.916666666666667,0,0,0.583333333333333,0.916666666666667,0,0,0.5,0.583333333333333,0.583333333333333,0.916666666666667,0.916666666666667,0,"maor1246"
0.777777777777778,0.555555555555556,1,0,0.777777777777778,0,0.777777777777778,0.555555555555556,1,0,0.777777777777778,0.444444444444444,0.555555555555556,0.777777777777778,0,0.777777777777778,0,0.444444444444444,0.555555555555556,0.777777777777778,0,0.555555555555556,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,0,0.555555555555556,0.555555555555556,0.444444444444444,1,0.555555555555556,1,0.555555555555556,0.555555555555556,0,1,0.555555555555556,0.777777777777778,0,0.777777777777778,0.555555555555556,1,0,0.777777777777778,0.777777777777778,0,0.444444444444444,0.555555555555556,0.777777777777778,0,0.777777777777778,0.555555555555556,1,0,0.777777777777778,0.444444444444444,0.555555555555556,0.777777777777778,0,0.555555555555556,0.555555555555556,0.444444444444444,1,0.555555555555556,0.777777777777778,"mapu1245"
0.8,1,1,0,0.8,0,0.8,1,1,0,0.8,0.8,0.8,0.8,0,0.8,0,0.8,0.8,0.8,0,0,1,0.8,1,0.8,0,0,1,0.8,1,0.8,1,0.8,0,0,1,0.8,0.8,0,0.8,1,1,0,0.8,0.8,0,0.8,0.8,0.8,0,0.8,1,1,0,0.8,0.8,0.8,0.8,0,0,1,0.8,1,0.8,0.8,"maqu1238"
0.285714285714286,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,0,0.285714285714286,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,1,1,1,0.857142857142857,0.285714285714286,0,1,1,1,0.857142857142857,0.285714285714286,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.285714285714286,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0.285714285714286,0,0.857142857142857,0.857142857142857,0.142857142857143,0.714285714285714,1,0.857142857142857,0.857142857142857,0,0.142857142857143,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0,0.285714285714286,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,1,1,1,0.857142857142857,0.285714285714286,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,"mara1378"
0.142857142857143,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0,0.142857142857143,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.571428571428571,0.428571428571429,0.142857142857143,0,0.571428571428571,0.714285714285714,0.571428571428571,0.428571428571429,0.142857142857143,0.571428571428571,0.714285714285714,0.571428571428571,0.571428571428571,0,0.142857142857143,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.142857142857143,0,0.714285714285714,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0,0.285714285714286,0.571428571428571,0.428571428571429,0.714285714285714,0.714285714285714,0.285714285714286,0,0.142857142857143,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.571428571428571,0.428571428571429,0.142857142857143,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,"marw1260"
0,0.1,0.4,0.5,0,0,0,0.1,0.4,0.5,0,0.1,0.4,0.5,0,0,0,0.1,0.4,0.5,0,0.5,0.5,0.1,0.1,0.1,0,0.5,0.5,0.1,0.5,0.4,0.4,0.4,0.5,0,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.1,0.4,0.5,0,0,0.1,0.4,0.5,0,0.1,0.4,0.5,0,0.5,0.5,0.1,0.5,0.4,0.5,"masa1299"
0.0714285714285714,0.785714285714286,0.714285714285714,0,0.0714285714285714,0,0.0714285714285714,0.785714285714286,0.714285714285714,0,0.0714285714285714,0.857142857142857,0.642857142857143,0.0714285714285714,0,0.0714285714285714,0,0.857142857142857,0.642857142857143,0.0714285714285714,0,0.928571428571429,0.785714285714286,0.857142857142857,0.785714285714286,0.857142857142857,0,0.928571428571429,0.785714285714286,0.857142857142857,0.714285714285714,0.642857142857143,0.714285714285714,0.642857142857143,0.928571428571429,0,0.714285714285714,0.642857142857143,0.0714285714285714,0,0.0714285714285714,0.785714285714286,0.714285714285714,0,0.0714285714285714,0.0714285714285714,0,0.857142857142857,0.642857142857143,0.0714285714285714,0,0.0714285714285714,0.785714285714286,0.714285714285714,0,0.0714285714285714,0.857142857142857,0.642857142857143,0.0714285714285714,0,0.928571428571429,0.785714285714286,0.857142857142857,0.714285714285714,0.642857142857143,0.0714285714285714,"mash1270"
0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0,0.666666666666667,0.777777777777778,0.777777777777778,0.444444444444444,0.444444444444444,0.666666666666667,0.666666666666667,0.666666666666667,0,0.444444444444444,0.444444444444444,0,0.666666666666667,0.666666666666667,0.777777777777778,0.444444444444444,0,0,0.666666666666667,0.666666666666667,0.777777777777778,0.444444444444444,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0.444444444444444,0.444444444444444,0,"mesc1238"
0.5,0.833333333333333,0.666666666666667,0,0.5,0,0.5,0.833333333333333,0.666666666666667,0,0.5,1,0.666666666666667,0.5,0,0.5,0,1,0.666666666666667,0.5,0,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0,0.833333333333333,0.833333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0,0.666666666666667,0.666666666666667,0.5,0,0.5,0.833333333333333,0.666666666666667,0,0.5,0.5,0,1,0.666666666666667,0.5,0,0.5,0.833333333333333,0.666666666666667,0,0.5,1,0.666666666666667,0.5,0,0.833333333333333,0.833333333333333,1,0.666666666666667,0.666666666666667,0.5,"midd1317"
0.833333333333333,1,0.666666666666667,0.833333333333333,0.833333333333333,0,0.833333333333333,1,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0,0.833333333333333,0,0.833333333333333,1,0.833333333333333,0,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0,1,0.833333333333333,0.833333333333333,0.666666666666667,1,0.666666666666667,1,1,0,0.666666666666667,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0,0.833333333333333,0.833333333333333,0,0.833333333333333,1,0.833333333333333,0,0.833333333333333,1,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0,1,0.833333333333333,0.833333333333333,0.666666666666667,1,0.833333333333333,"midd1343"
0.111111111111111,0.555555555555556,0.666666666666667,0,0.111111111111111,0,0.111111111111111,0.555555555555556,0.666666666666667,0,0.111111111111111,0.666666666666667,0.666666666666667,0.111111111111111,0,0.111111111111111,0,0.666666666666667,0.666666666666667,0.111111111111111,0,0.222222222222222,0.555555555555556,0.666666666666667,0.555555555555556,0.666666666666667,0,0.222222222222222,0.555555555555556,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.222222222222222,0,0.666666666666667,0.666666666666667,0.111111111111111,0,0.111111111111111,0.555555555555556,0.666666666666667,0,0.111111111111111,0.111111111111111,0,0.666666666666667,0.666666666666667,0.111111111111111,0,0.111111111111111,0.555555555555556,0.666666666666667,0,0.111111111111111,0.666666666666667,0.666666666666667,0.111111111111111,0,0.222222222222222,0.555555555555556,0.666666666666667,0.666666666666667,0.666666666666667,0.111111111111111,"moco1246"
0.25,0.75,0.75,0,0.25,0,0.25,0.75,0.75,0,0.25,0.875,0.75,0.25,0,0.25,0,0.875,0.75,0.25,0,0.375,0.75,0.875,0.75,0.875,0,0.375,0.75,0.875,0.75,0.75,0.75,0.75,0.375,0,0.75,0.75,0.25,0,0.25,0.75,0.75,0,0.25,0.25,0,0.875,0.75,0.25,0,0.25,0.75,0.75,0,0.25,0.875,0.75,0.25,0,0.375,0.75,0.875,0.75,0.75,0.25,"mode1248"
0.230769230769231,0,0.230769230769231,0.384615384615385,0.384615384615385,0,0.230769230769231,0,0.230769230769231,0.384615384615385,0.384615384615385,0.230769230769231,0,0.538461538461538,0.538461538461538,0.230769230769231,0,0.230769230769231,0,0.538461538461538,0.538461538461538,0.230769230769231,0.384615384615385,0.384615384615385,0,0.230769230769231,0,0.230769230769231,0.384615384615385,0.384615384615385,0.538461538461538,0.538461538461538,0.230769230769231,0,0.230769230769231,0,0.538461538461538,0.538461538461538,0,0.384615384615385,0.538461538461538,0.384615384615385,0.538461538461538,0,0,0.384615384615385,0.538461538461538,0.384615384615385,0.538461538461538,0,0,0.230769230769231,0,0.230769230769231,0.384615384615385,0.384615384615385,0.230769230769231,0,0.538461538461538,0.538461538461538,0.230769230769231,0.384615384615385,0.384615384615385,0.538461538461538,0.538461538461538,0,"mokp1239"
0.111111111111111,0.555555555555556,0.555555555555556,0.111111111111111,0,0,0.111111111111111,0.555555555555556,0.555555555555556,0.111111111111111,0,0.555555555555556,0.555555555555556,0,0.111111111111111,0.111111111111111,0,0.555555555555556,0.555555555555556,0,0.111111111111111,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0.111111111111111,0.111111111111111,0,0.555555555555556,0.555555555555556,0,0.111111111111111,0,0.111111111111111,0.555555555555556,0.555555555555556,0.111111111111111,0,0.111111111111111,0.555555555555556,0.555555555555556,0.111111111111111,0,0.555555555555556,0.555555555555556,0,0.111111111111111,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.111111111111111,"mong1338"
0,0.625,0.625,0,0,0,0,0.625,0.625,0,0,0.625,0.625,0,0,0,0,0.625,0.625,0,0,0,0.625,0.625,0.625,0.625,0,0,0.625,0.625,0.625,0.625,0.625,0.625,0,0,0.625,0.625,0,0,0,0.625,0.625,0,0,0,0,0.625,0.625,0,0,0,0.625,0.625,0,0,0.625,0.625,0,0,0,0.625,0.625,0.625,0.625,0,"movi1243"
0,0.75,0.75,0.875,0.875,0,0,0.75,0.75,0.875,0.875,0.75,0.75,0.875,0.875,0,0,0.75,0.75,0.875,0.875,0,0.625,0.625,0.75,0.75,0,0,0.625,0.625,0.625,0.625,0.75,0.75,0,0,0.625,0.625,0,0.875,0.875,0.625,0.625,0,0,0.875,0.875,0.625,0.625,0,0,0,0.75,0.75,0.875,0.875,0.75,0.75,0.875,0.875,0,0.625,0.625,0.625,0.625,0,"mudb1240"
0.416666666666667,0.75,0.833333333333333,0,0.416666666666667,0,0.416666666666667,0.75,0.833333333333333,0,0.416666666666667,0.666666666666667,0.5,0.416666666666667,0,0.416666666666667,0,0.666666666666667,0.5,0.416666666666667,0,0.333333333333333,0.75,0.666666666666667,0.75,0.666666666666667,0,0.333333333333333,0.75,0.666666666666667,0.833333333333333,0.5,0.833333333333333,0.5,0.333333333333333,0,0.833333333333333,0.5,0.416666666666667,0,0.416666666666667,0.75,0.833333333333333,0,0.416666666666667,0.416666666666667,0,0.666666666666667,0.5,0.416666666666667,0,0.416666666666667,0.75,0.833333333333333,0,0.416666666666667,0.666666666666667,0.5,0.416666666666667,0,0.333333333333333,0.75,0.666666666666667,0.833333333333333,0.5,0.416666666666667,"myen1241"
0.4,0.6,0.8,0,0.4,0,0.4,0.6,0.8,0,0.4,0.333333333333333,0.4,0.4,0,0.4,0,0.333333333333333,0.4,0.4,0,0.2,0.6,0.333333333333333,0.6,0.333333333333333,0,0.2,0.6,0.333333333333333,0.8,0.4,0.8,0.4,0.2,0,0.8,0.4,0.4,0,0.4,0.6,0.8,0,0.4,0.4,0,0.333333333333333,0.4,0.4,0,0.4,0.6,0.8,0,0.4,0.333333333333333,0.4,0.4,0,0.2,0.6,0.333333333333333,0.8,0.4,0.4,"nene1249"
0.1,0.5,1,0.3,0.3,0,0.4,0.5,1,0.5,0.6,0.5,0.9,0.4,0.3,0.1,0.3,0.5,0.9,0.6,0.6,0.9,0.4,0.4,0.5,0.5,0,0.9,0.1,0.2,0.8,0.8,1,0.8,0.9,0,1,1,0.1,0.3,0.5,0.4,0.8,0.4,0.5,0.3,0.5,0.4,0.8,0.5,0.5,0.4,0.5,1,0.5,0.6,0.5,0.8,0.5,0.5,0.9,0.1,0.2,1,1,0.2,"nepa1254"
0,0.666666666666667,0.777777777777778,0,0.555555555555556,0,0,0.666666666666667,0.777777777777778,0,0.555555555555556,0.666666666666667,0.777777777777778,0,0.555555555555556,0,0,0.666666666666667,0.777777777777778,0,0.555555555555556,0.222222222222222,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.222222222222222,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.222222222222222,0,0.777777777777778,0.777777777777778,0.555555555555556,0,0,0.666666666666667,0.777777777777778,0,0.555555555555556,0.555555555555556,0.555555555555556,0.666666666666667,0.777777777777778,0.555555555555556,0,0,0.666666666666667,0.777777777777778,0,0.555555555555556,0.666666666666667,0.777777777777778,0,0.555555555555556,0.222222222222222,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0.555555555555556,"ngam1265"
0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,"ngar1235"
0.875,0.875,0.75,0.375,0.375,0,0.875,0.875,0.75,0.375,0.375,0.75,0.625,0.75,0.75,0.875,0,0.75,0.625,0.75,0.75,0.75,0.75,0.75,0.875,0.75,0,0.75,0.75,0.75,0.625,0.625,0.75,0.625,0.75,0,0.625,0.625,0,0.375,0.75,0.75,0.625,0,0,0.375,0.75,0.75,0.625,0,0,0.875,0.875,0.75,0.375,0.375,0.75,0.625,0.75,0.75,0.75,0.75,0.75,0.625,0.625,0,"ngar1287"
0,0,0,0.6,0.6,0,0,0,0,0.6,0.6,0,0,0.6,0.6,0,0,0,0,0.6,0.6,0,0.6,0.6,0,0,0,0,0.6,0.6,0.6,0.6,0,0,0,0,0.6,0.6,0,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0,0,0,0,0,0.6,0.6,0,0,0.6,0.6,0,0.6,0.6,0.6,0.6,0,"ngul1246"
0.875,0.625,0.625,0,0.5,0,0.875,0.625,0.625,0,0.5,1,1,0.875,0.5,0.875,0,1,1,0.875,0.5,0.125,0.625,0.75,0.625,1,0,0.125,0.625,0.75,0.625,0.75,0.625,1,0.125,0,0.625,0.75,0.5,0,0.875,0.625,0.625,0,0.5,0.5,0.5,0.75,0.75,0.5,0,0.875,0.625,0.625,0,0.5,1,1,0.875,0.5,0.125,0.625,0.75,0.625,0.75,0.5,"nhan1238"
0.636363636363636,0.363636363636364,0.363636363636364,0,0.636363636363636,0,0.636363636363636,0.363636363636364,0.363636363636364,0,0.636363636363636,0.454545454545455,0.636363636363636,0.636363636363636,0,0.636363636363636,0,0.454545454545455,0.636363636363636,0.636363636363636,0,0.363636363636364,0.363636363636364,0.454545454545455,0.363636363636364,0.454545454545455,0,0.363636363636364,0.363636363636364,0.454545454545455,0.363636363636364,0.636363636363636,0.363636363636364,0.636363636363636,0.363636363636364,0,0.363636363636364,0.636363636363636,0.636363636363636,0,0.636363636363636,0.363636363636364,0.363636363636364,0,0.636363636363636,0.636363636363636,0,0.454545454545455,0.636363636363636,0.636363636363636,0,0.636363636363636,0.363636363636364,0.363636363636364,0,0.636363636363636,0.454545454545455,0.636363636363636,0.636363636363636,0,0.363636363636364,0.363636363636364,0.454545454545455,0.363636363636364,0.636363636363636,0.636363636363636,"nina1238"
0.444444444444444,0.666666666666667,0.777777777777778,0,0.444444444444444,0,0.444444444444444,0.666666666666667,0.777777777777778,0,0.444444444444444,0.666666666666667,0.555555555555556,0.444444444444444,0,0.444444444444444,0,0.666666666666667,0.555555555555556,0.444444444444444,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0.777777777777778,0.555555555555556,0.777777777777778,0.555555555555556,0.333333333333333,0,0.777777777777778,0.555555555555556,0.444444444444444,0,0.444444444444444,0.666666666666667,0.777777777777778,0,0.444444444444444,0.444444444444444,0,0.666666666666667,0.555555555555556,0.444444444444444,0,0.444444444444444,0.666666666666667,0.777777777777778,0,0.444444444444444,0.666666666666667,0.555555555555556,0.444444444444444,0,0.333333333333333,0.666666666666667,0.666666666666667,0.777777777777778,0.555555555555556,0.444444444444444,"niva1238"
0,1,0.75,0,0,0,0,1,0.75,0,0,1,0.75,0,0,0,0,1,0.75,0,0,0.75,1,1,1,1,0,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,0,0,0,1,0.75,0,0,0,0,1,0.75,0,0,0,1,0.75,0,0,1,0.75,0,0,0.75,1,1,0.75,0.75,0,"noga1249"
0,0.444444444444444,0.333333333333333,0.888888888888889,0.888888888888889,0.666666666666667,0.666666666666667,0.444444444444444,0.333333333333333,0.666666666666667,0.666666666666667,0.444444444444444,0.333333333333333,0.888888888888889,0.888888888888889,0.666666666666667,0.666666666666667,0.444444444444444,0.333333333333333,0.666666666666667,0.666666666666667,0.444444444444444,0.888888888888889,0.888888888888889,0.555555555555556,0.555555555555556,0,0.444444444444444,0.555555555555556,0.555555555555556,0.888888888888889,0.888888888888889,0.555555555555556,0.555555555555556,0.444444444444444,0,0.555555555555556,0.555555555555556,0,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0,0,0.444444444444444,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,"nort1551"
0.2,1,1,0.4,0.6,0,0.2,1,1,0.4,0.6,1,1,0.6,0.4,0.2,0,1,1,0.6,0.4,0.4,1,1,1,1,0,0.4,1,1,0.8,0.8,1,1,0.4,0,0.8,0.8,0.2,0.4,0.6,1,0.8,0,0.2,0.6,0.4,1,0.8,0.2,0,0.2,1,1,0.4,0.6,1,1,0.6,0.4,0.4,1,1,0.8,0.8,0.2,"nort2641"
0.461538461538462,0.461538461538462,0.769230769230769,0,0.461538461538462,0,0.461538461538462,0.461538461538462,0.769230769230769,0,0.461538461538462,0.769230769230769,0.461538461538462,0.461538461538462,0,0.461538461538462,0,0.769230769230769,0.461538461538462,0.461538461538462,0,0.461538461538462,0.461538461538462,0.769230769230769,0.461538461538462,0.769230769230769,0,0.461538461538462,0.461538461538462,0.769230769230769,0.769230769230769,0.461538461538462,0.769230769230769,0.461538461538462,0.461538461538462,0,0.769230769230769,0.461538461538462,0.461538461538462,0,0.461538461538462,0.461538461538462,0.769230769230769,0,0.461538461538462,0.461538461538462,0,0.769230769230769,0.461538461538462,0.461538461538462,0,0.461538461538462,0.461538461538462,0.769230769230769,0,0.461538461538462,0.769230769230769,0.461538461538462,0.461538461538462,0,0.461538461538462,0.461538461538462,0.769230769230769,0.769230769230769,0.461538461538462,0.461538461538462,"nort2671"
0.176470588235294,0.823529411764706,0.941176470588235,0,0.176470588235294,0,0.176470588235294,0.823529411764706,0.941176470588235,0,0.176470588235294,0.941176470588235,0.882352941176471,0.176470588235294,0,0.176470588235294,0,0.941176470588235,0.882352941176471,0.176470588235294,0,0.176470588235294,0.823529411764706,0.941176470588235,0.823529411764706,0.941176470588235,0,0.176470588235294,0.823529411764706,0.941176470588235,0.941176470588235,0.882352941176471,0.941176470588235,0.882352941176471,0.176470588235294,0,0.941176470588235,0.882352941176471,0.176470588235294,0,0.176470588235294,0.823529411764706,0.941176470588235,0,0.176470588235294,0.176470588235294,0,0.941176470588235,0.882352941176471,0.176470588235294,0,0.176470588235294,0.823529411764706,0.941176470588235,0,0.176470588235294,0.941176470588235,0.882352941176471,0.176470588235294,0,0.176470588235294,0.823529411764706,0.941176470588235,0.941176470588235,0.882352941176471,0.176470588235294,"nort2697"
0.1,0.6,0.5,0.8,0.9,0,0.1,0.6,0.5,0.8,0.9,0.6,0.6,0.8,1,0.1,0,0.6,0.6,0.8,1,0.3,0.5,0.8,0.6,0.6,0,0.3,0.5,0.8,0.7,0.5,0.5,0.6,0.3,0,0.7,0.5,0.3,0.8,0.8,0.5,0.7,0,0.3,0.9,1,0.8,0.5,0.3,0,0.1,0.6,0.5,0.8,0.9,0.6,0.6,0.8,1,0.3,0.5,0.8,0.7,0.5,0.3,"nort2702"
0,0.7,0.4,0,0,0,0,0.7,0.4,0,0,0.7,0.4,0,0,0,0,0.7,0.4,0,0,0.9,0.7,0.7,0.7,0.7,0,0.9,0.7,0.7,0.4,0.4,0.4,0.4,0.9,0,0.4,0.4,0,0,0,0.7,0.4,0,0,0,0,0.7,0.4,0,0,0,0.7,0.4,0,0,0.7,0.4,0,0,0.9,0.7,0.7,0.4,0.4,0,"nort2938"
0.4,0.6,0.4,0,0.4,0,0.4,0.6,0.4,0,0.4,0.6,0.4,0.4,0,0.4,0,0.6,0.4,0.4,0,0.6,0.6,0.6,0.6,0.6,0,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0,0.4,0.4,0.4,0,0.4,0.6,0.4,0,0.4,0.4,0,0.6,0.4,0.4,0,0.4,0.6,0.4,0,0.4,0.6,0.4,0.4,0,0.6,0.6,0.6,0.4,0.4,0.4,"nort2942"
0,0.8,0.8,0,0,0,0,0.8,0.8,0,0,0.8,0.8,0,0,0,0,0.8,0.8,0,0,0.4,0.8,0.8,0.8,0.8,0,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0,0.8,0.8,0,0,0,0.8,0.8,0,0,0,0,0.8,0.8,0,0,0,0.8,0.8,0,0,0.8,0.8,0,0,0.4,0.8,0.8,0.8,0.8,0,"nort2952"
0.461538461538462,0.923076923076923,0.692307692307692,0,0.461538461538462,0,0.461538461538462,0.923076923076923,0.692307692307692,0,0.461538461538462,0.615384615384615,0.307692307692308,0.461538461538462,0,0.461538461538462,0,0.615384615384615,0.307692307692308,0.461538461538462,0,0.384615384615385,0.923076923076923,0.615384615384615,0.923076923076923,0.615384615384615,0,0.384615384615385,0.923076923076923,0.615384615384615,0.692307692307692,0.307692307692308,0.692307692307692,0.307692307692308,0.384615384615385,0,0.692307692307692,0.307692307692308,0.461538461538462,0,0.461538461538462,0.923076923076923,0.692307692307692,0,0.461538461538462,0.461538461538462,0,0.615384615384615,0.307692307692308,0.461538461538462,0,0.461538461538462,0.923076923076923,0.692307692307692,0,0.461538461538462,0.615384615384615,0.307692307692308,0.461538461538462,0,0.384615384615385,0.923076923076923,0.615384615384615,0.692307692307692,0.307692307692308,0.461538461538462,"nort2972"
0.5,0.833333333333333,0.833333333333333,0,0.5,0,0.5,0.833333333333333,0.833333333333333,0,0.5,1,0.666666666666667,0.5,0,0.5,0,1,0.666666666666667,0.5,0,1,0.833333333333333,1,0.833333333333333,1,0,1,0.833333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,1,0,0.833333333333333,0.666666666666667,0.5,0,0.5,0.833333333333333,0.833333333333333,0,0.5,0.5,0,1,0.666666666666667,0.5,0,0.5,0.833333333333333,0.833333333333333,0,0.5,1,0.666666666666667,0.5,0,1,0.833333333333333,1,0.833333333333333,0.666666666666667,0.5,"norw1259"
0.4,0.9,0.7,0.4,0.8,0,0.4,0.9,0.7,0.4,0.8,0.8,0.5,0.8,0.4,0.4,0,0.8,0.5,0.8,0.4,0.5,1,0.7,0.9,0.8,0,0.5,1,0.7,0.8,0.4,0.7,0.5,0.5,0,0.8,0.4,0.6,0.4,0.8,1,0.8,0,0.6,0.8,0.4,0.7,0.4,0.6,0,0.4,0.9,0.7,0.4,0.8,0.8,0.5,0.8,0.4,0.5,1,0.7,0.8,0.4,0.6,"nucl1235"
0.5,0.75,0.75,0,0.5,0,0.5,0.75,0.75,0,0.5,0.75,0.5,0.5,0,0.5,0,0.75,0.5,0.5,0,0.5,0.75,0.75,0.75,0.75,0,0.5,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0,0.75,0.5,0.5,0,0.5,0.75,0.75,0,0.5,0.5,0,0.75,0.5,0.5,0,0.5,0.75,0.75,0,0.5,0.75,0.5,0.5,0,0.5,0.75,0.75,0.75,0.5,0.5,"nucl1310"
